id,center,image_date,image_value
45,"[-11.723089373642267, 7.189552657250459]",20140101,0.0186923187342716
46,"[-11.723089373635066, 7.180569504401877]",20140101,0.0071606358602538
47,"[-11.696139915112719, 7.1805695044085365]",20140101,-0.0108411621230709
48,"[-11.516476858288623, 7.180569504403723]",20140101,0.0263074497500625
49,"[-11.705123067960347, 7.17158635157053]",20140101,0.0043930924581855
50,"[-11.696139915113449, 7.162603198724094]",20140101,0.0081145465744349
51,"[-11.830887207734873, 7.153620045877145]",20140101,-0.0044331415847966
52,"[-11.759021984998498, 7.126670587344687]",20140101,-0.0066712653970897
53,"[-11.54342631682305, 7.009889600421488]",20140101,0.0284167469596067
0,"[-12.666320421819876, 9.004149531159928]",20140201,0.0244392749686163
1,"[-13.23225905083299, 8.95923376696415]",20140201,0.0144963834824385
2,"[-12.792084561613684, 8.941267461291122]",20140201,0.0646924580932876
3,"[-13.124461216741897, 8.923301155597281]",20140201,0.0324949633957478
4,"[-13.043612841166503, 8.923301155604603]",20140201,0.0154538741128325
5,"[-13.23225905084012, 8.914318002754365]",20140201,0.0204133940849855
6,"[-13.14242752241716, 8.905334849912931]",20140201,0.0113081468512531
7,"[-13.088528605379402, 8.84245278003203]",20140201,0.0028087268567851
8,"[-12.95378131275941, 8.84245278002366]",20140201,0.0192527599549876
9,"[-12.935815007084505, 8.842452780012373]",20140201,0.0194466879913157
10,"[-12.96276446559519, 8.833469627186803]",20140201,0.0187162334459652
11,"[-12.055466028685446, 8.51905927773385]",20140201,0.0502093902023816
12,"[-12.94479815997975, 8.258547845352313]",20140201,0.0199221641626824
13,"[-12.055466028691816, 8.240581539665405]",20140201,0.2676542665319606
14,"[-12.944798159973324, 8.159733164099736]",20140201,0.0094004406324042
15,"[-11.23799912014679, 8.132783705572672]",20140201,0.0613923119165329
16,"[-12.863949784393467, 8.087867941373343]",20140201,0.0206696815695895
17,"[-12.819034020208475, 8.087867941376794]",20140201,0.012069331943679
18,"[-12.100381792913568, 8.069901635684584]",20140201,0.0271952051043386
19,"[-10.779858325253915, 8.060918482844635]",20140201,0.0193042297498964
20,"[-10.851723548002868, 7.989053260113526]",20140201,0.041025853761257
21,"[-11.552409469607992, 7.890238578863231]",20140201,0.0091370304390358
22,"[-10.995453993464041, 7.890238578863123]",20140201,0.0211036291316838
23,"[-12.468691059386448, 7.8093902033019535]",20140201,0.0120998262804918
24,"[-12.441741600869154, 7.773457591919722]",20140201,0.0272940664151883
25,"[-12.405808989535196, 7.76447443908566]",20140201,0.1374802598421492
26,"[-11.911735583261247, 7.737524980562998]",20140201,0.041366049600159
27,"[-12.423775295221285, 7.728541827713449]",20140201,0.023700754080714
28,"[-12.396825836693882, 7.719558674878638]",20140201,0.0268487537565026
29,"[-12.306994308285407, 7.656676604990729]",20140201,0.1926536160883105
30,"[-13.043612841263386, 7.647693452148886]",20140201,0.0176956465813332
31,"[-12.684286727620973, 7.638710299305395]",20140201,0.0181489604509717
32,"[-12.630387810576774, 7.638710299317635]",20140201,0.0187495186211785
33,"[-12.001567111681483, 7.620743993632853]",20140201,0.0665294769315759
34,"[-12.558522587852336, 7.6117608407887]",20140201,0.0248133766505492
35,"[-12.603438352042737, 7.602777687946637]",20140201,0.0350212203605171
36,"[-12.531573129311692, 7.602777687945088]",20140201,-0.0034752953574407
37,"[-12.522589976472553, 7.557861923742937]",20140201,-0.0078947375687582
38,"[-12.387842683862766, 7.530912465216971]",20140201,0.0179693495069332
39,"[-12.477674212277792, 7.521929312366954]",20140201,0.0272637608711619
40,"[-12.567505740686972, 7.432097783962978]",20140201,-0.0024948873393514
41,"[-12.43275844807948, 7.4141314782702015]",20140201,0.0185095779706924
42,"[-12.3339437668326, 7.378198866912815]",20140201,0.0292663324700172
43,"[-12.208179627045473, 7.360232561241698]",20140201,0.029960073312595
44,"[-12.019533417392697, 7.252434727128357]",20140201,0.0385958351021646
45,"[-11.723089373642267, 7.189552657250459]",20140201,0.030621276723664
46,"[-11.723089373635066, 7.180569504401877]",20140201,0.0217856464983938
47,"[-11.696139915112719, 7.1805695044085365]",20140201,0.0144591585700501
48,"[-11.516476858288623, 7.180569504403723]",20140201,0.0369233880858387
49,"[-11.705123067960347, 7.17158635157053]",20140201,0.021107473975716
50,"[-11.696139915113449, 7.162603198724094]",20140201,0.0215653373464025
51,"[-11.830887207734873, 7.153620045877145]",20140201,0.014766568237251
52,"[-11.759021984998498, 7.126670587344687]",20140201,0.0387985758609195
53,"[-11.54342631682305, 7.009889600421488]",20140201,0.0241693605507237
0,"[-12.666320421819876, 9.004149531159928]",20140301,0.0937205387009858
1,"[-13.23225905083299, 8.95923376696415]",20140301,0.0979730624550544
2,"[-12.792084561613684, 8.941267461291122]",20140301,0.1151961880133856
3,"[-13.124461216741897, 8.923301155597281]",20140301,0.0852128464361572
4,"[-13.043612841166503, 8.923301155604603]",20140301,0.0907302231867532
5,"[-13.23225905084012, 8.914318002754365]",20140301,0.0779877452859212
6,"[-13.14242752241716, 8.905334849912931]",20140301,0.0865825137757172
7,"[-13.088528605379402, 8.84245278003203]",20140301,0.0882939004402125
8,"[-12.95378131275941, 8.84245278002366]",20140301,0.1166834224219259
9,"[-12.935815007084505, 8.842452780012373]",20140301,0.1025525350194815
10,"[-12.96276446559519, 8.833469627186803]",20140301,0.1086097606089416
11,"[-12.055466028685446, 8.51905927773385]",20140301,1.930720230602078
12,"[-12.94479815997975, 8.258547845352313]",20140301,0.1241518570431347
13,"[-12.055466028691816, 8.240581539665405]",20140301,0.175285756303985
14,"[-12.944798159973324, 8.159733164099736]",20140301,0.1094380722756209
15,"[-11.23799912014679, 8.132783705572672]",20140301,0.1741930702870698
16,"[-12.863949784393467, 8.087867941373343]",20140301,0.0720266776180164
17,"[-12.819034020208475, 8.087867941376794]",20140301,0.0966638715896684
18,"[-12.100381792913568, 8.069901635684584]",20140301,0.1129582368951855
19,"[-10.779858325253915, 8.060918482844635]",20140301,0.1230736724736975
20,"[-10.851723548002868, 7.989053260113526]",20140301,0.1609489035696996
21,"[-11.552409469607992, 7.890238578863231]",20140301,0.1185014444678547
22,"[-10.995453993464041, 7.890238578863123]",20140301,0.1089517935035486
23,"[-12.468691059386448, 7.8093902033019535]",20140301,0.1322697971427118
24,"[-12.441741600869154, 7.773457591919722]",20140301,0.1363719043712488
25,"[-12.405808989535196, 7.76447443908566]",20140301,0.154197862118525
26,"[-11.911735583261247, 7.737524980562998]",20140301,0.0768587378296143
27,"[-12.423775295221285, 7.728541827713449]",20140301,0.1090487367889744
28,"[-12.396825836693882, 7.719558674878638]",20140301,0.1082570009063714
29,"[-12.306994308285407, 7.656676604990729]",20140301,0.2787421981243462
30,"[-13.043612841263386, 7.647693452148886]",20140301,0.0920385303126622
31,"[-12.684286727620973, 7.638710299305395]",20140301,0.0966763241217059
32,"[-12.630387810576774, 7.638710299317635]",20140301,0.0903020165464068
33,"[-12.001567111681483, 7.620743993632853]",20140301,0.1276520630306452
34,"[-12.558522587852336, 7.6117608407887]",20140301,0.0848579311019756
35,"[-12.603438352042737, 7.602777687946637]",20140301,0.097978175315967
36,"[-12.531573129311692, 7.602777687945088]",20140301,0.1087733591317876
37,"[-12.522589976472553, 7.557861923742937]",20140301,0.096679181129086
38,"[-12.387842683862766, 7.530912465216971]",20140301,0.1030552962579024
39,"[-12.477674212277792, 7.521929312366954]",20140301,0.1196305053616931
40,"[-12.567505740686972, 7.432097783962978]",20140301,0.0842840421493166
41,"[-12.43275844807948, 7.4141314782702015]",20140301,0.1201514269228543
42,"[-12.3339437668326, 7.378198866912815]",20140301,0.0930784473782676
43,"[-12.208179627045473, 7.360232561241698]",20140301,0.1044350885846892
44,"[-12.019533417392697, 7.252434727128357]",20140301,0.1340800781339548
45,"[-11.723089373642267, 7.189552657250459]",20140301,0.1416539238650809
46,"[-11.723089373635066, 7.180569504401877]",20140301,0.1157761738442301
47,"[-11.696139915112719, 7.1805695044085365]",20140301,0.1052399833904834
48,"[-11.516476858288623, 7.180569504403723]",20140301,0.1290395517158489
49,"[-11.705123067960347, 7.17158635157053]",20140301,0.0906811780076548
50,"[-11.696139915113449, 7.162603198724094]",20140301,0.0965713664574852
51,"[-11.830887207734873, 7.153620045877145]",20140301,0.088306229210718
52,"[-11.759021984998498, 7.126670587344687]",20140301,0.0937661000887966
53,"[-11.54342631682305, 7.009889600421488]",20140301,0.1492297483726416
0,"[-12.666320421819876, 9.004149531159928]",20140401,0.1389949820825551
1,"[-13.23225905083299, 8.95923376696415]",20140401,0.0707802910713503
2,"[-12.792084561613684, 8.941267461291122]",20140401,0.1088171068823549
3,"[-13.124461216741897, 8.923301155597281]",20140401,0.0781376798528119
4,"[-13.043612841166503, 8.923301155604603]",20140401,0.0965214049271732
5,"[-13.23225905084012, 8.914318002754365]",20140401,0.095277107572824
6,"[-13.14242752241716, 8.905334849912931]",20140401,0.0679431265679424
7,"[-13.088528605379402, 8.84245278003203]",20140401,0.0708017563623481
8,"[-12.95378131275941, 8.84245278002366]",20140401,0.1008937829686255
9,"[-12.935815007084505, 8.842452780012373]",20140401,0.0900540377365893
10,"[-12.96276446559519, 8.833469627186803]",20140401,0.0926982827988867
11,"[-12.055466028685446, 8.51905927773385]",20140401,0.131207140680694
12,"[-12.94479815997975, 8.258547845352313]",20140401,0.0990361003984672
13,"[-12.055466028691816, 8.240581539665405]",20140401,0.0731033314094478
14,"[-12.944798159973324, 8.159733164099736]",20140401,0.1333041933093785
15,"[-11.23799912014679, 8.132783705572672]",20140401,0.1122598228274913
16,"[-12.863949784393467, 8.087867941373343]",20140401,0.1065665735177193
17,"[-12.819034020208475, 8.087867941376794]",20140401,0.1078789024254843
18,"[-12.100381792913568, 8.069901635684584]",20140401,0.0593953194066862
19,"[-10.779858325253915, 8.060918482844635]",20140401,0.089061913668521
20,"[-10.851723548002868, 7.989053260113526]",20140401,0.0737174751284495
21,"[-11.552409469607992, 7.890238578863231]",20140401,0.0433779956278974
22,"[-10.995453993464041, 7.890238578863123]",20140401,0.101155661414403
23,"[-12.468691059386448, 7.8093902033019535]",20140401,0.09573620516055
24,"[-12.441741600869154, 7.773457591919722]",20140401,0.0751830900053686
25,"[-12.405808989535196, 7.76447443908566]",20140401,0.2545048894793509
26,"[-11.911735583261247, 7.737524980562998]",20140401,0.0684006676177271
27,"[-12.423775295221285, 7.728541827713449]",20140401,0.0833232087876761
28,"[-12.396825836693882, 7.719558674878638]",20140401,0.1130944821817848
29,"[-12.306994308285407, 7.656676604990729]",20140401,0.168346402221504
30,"[-13.043612841263386, 7.647693452148886]",20140401,0.060504368628357
31,"[-12.684286727620973, 7.638710299305395]",20140401,0.103472252228354
32,"[-12.630387810576774, 7.638710299317635]",20140401,0.1004884203894496
33,"[-12.001567111681483, 7.620743993632853]",20140401,0.1327379364194282
34,"[-12.558522587852336, 7.6117608407887]",20140401,0.1066036285688397
35,"[-12.603438352042737, 7.602777687946637]",20140401,0.0999067152349187
36,"[-12.531573129311692, 7.602777687945088]",20140401,0.0995123105486031
37,"[-12.522589976472553, 7.557861923742937]",20140401,0.1105313759449292
38,"[-12.387842683862766, 7.530912465216971]",20140401,0.0676361209758605
39,"[-12.477674212277792, 7.521929312366954]",20140401,0.0636321829853378
40,"[-12.567505740686972, 7.432097783962978]",20140401,0.0801885911899819
41,"[-12.43275844807948, 7.4141314782702015]",20140401,0.0895264174793267
42,"[-12.3339437668326, 7.378198866912815]",20140401,0.0942049965674075
43,"[-12.208179627045473, 7.360232561241698]",20140401,0.1216111613374297
44,"[-12.019533417392697, 7.252434727128357]",20140401,0.0855395330340497
45,"[-11.723089373642267, 7.189552657250459]",20140401,0.1175384298646183
46,"[-11.723089373635066, 7.180569504401877]",20140401,0.1189551947593041
47,"[-11.696139915112719, 7.1805695044085365]",20140401,0.126447215139133
48,"[-11.516476858288623, 7.180569504403723]",20140401,0.1418705189897368
49,"[-11.705123067960347, 7.17158635157053]",20140401,0.1297312683114984
50,"[-11.696139915113449, 7.162603198724094]",20140401,0.192439879802238
51,"[-11.830887207734873, 7.153620045877145]",20140401,0.1137392646215348
52,"[-11.759021984998498, 7.126670587344687]",20140401,0.1063783305862528
53,"[-11.54342631682305, 7.009889600421488]",20140401,0.1650114703344147
0,"[-12.666320421819876, 9.004149531159928]",20140501,-0.014182526333481
1,"[-13.23225905083299, 8.95923376696415]",20140501,-0.0083326526523104
2,"[-12.792084561613684, 8.941267461291122]",20140501,0.0263213180658043
3,"[-13.124461216741897, 8.923301155597281]",20140501,0.0195250996991957
4,"[-13.043612841166503, 8.923301155604603]",20140501,-0.0060035488659054
5,"[-13.23225905084012, 8.914318002754365]",20140501,-0.055760495454967
6,"[-13.14242752241716, 8.905334849912931]",20140501,-0.0040146497956753
7,"[-13.088528605379402, 8.84245278003203]",20140501,0.0271611176363789
8,"[-12.95378131275941, 8.84245278002366]",20140501,0.0191481747559046
9,"[-12.935815007084505, 8.842452780012373]",20140501,0.0391632112742002
10,"[-12.96276446559519, 8.833469627186803]",20140501,0.0285317414048721
11,"[-12.055466028685446, 8.51905927773385]",20140501,0.0877770032461712
12,"[-12.94479815997975, 8.258547845352313]",20140501,0.0174206348270642
13,"[-12.055466028691816, 8.240581539665405]",20140501,0.0925432190021704
14,"[-12.944798159973324, 8.159733164099736]",20140501,0.0055381257931741
15,"[-11.23799912014679, 8.132783705572672]",20140501,0.0601206942390865
16,"[-12.863949784393467, 8.087867941373343]",20140501,0.0416362277625526
17,"[-12.819034020208475, 8.087867941376794]",20140501,0.0459953478454977
18,"[-12.100381792913568, 8.069901635684584]",20140501,0.0816650068350646
19,"[-10.779858325253915, 8.060918482844635]",20140501,0.0671227253425289
20,"[-10.851723548002868, 7.989053260113526]",20140501,0.0296798179625016
21,"[-11.552409469607992, 7.890238578863231]",20140501,0.1198390315835074
22,"[-10.995453993464041, 7.890238578863123]",20140501,0.0533529439745466
23,"[-12.468691059386448, 7.8093902033019535]",20140501,0.0277733442961541
24,"[-12.441741600869154, 7.773457591919722]",20140501,0.0435464253596058
25,"[-12.405808989535196, 7.76447443908566]",20140501,0.0935171642776492
26,"[-11.911735583261247, 7.737524980562998]",20140501,0.072621374514986
27,"[-12.423775295221285, 7.728541827713449]",20140501,0.0610622088935704
28,"[-12.396825836693882, 7.719558674878638]",20140501,0.0488511374865088
29,"[-12.306994308285407, 7.656676604990729]",20140501,0.2282913876935833
30,"[-13.043612841263386, 7.647693452148886]",20140501,0.0912009262034402
31,"[-12.684286727620973, 7.638710299305395]",20140501,0.1073297916787118
32,"[-12.630387810576774, 7.638710299317635]",20140501,0.0792882074942276
33,"[-12.001567111681483, 7.620743993632853]",20140501,0.0705006953898702
34,"[-12.558522587852336, 7.6117608407887]",20140501,0.0483323701370552
35,"[-12.603438352042737, 7.602777687946637]",20140501,0.0336194199793675
36,"[-12.531573129311692, 7.602777687945088]",20140501,0.0303360296609726
37,"[-12.522589976472553, 7.557861923742937]",20140501,0.0778875908126468
38,"[-12.387842683862766, 7.530912465216971]",20140501,0.065278702248943
39,"[-12.477674212277792, 7.521929312366954]",20140501,0.0705964581123856
40,"[-12.567505740686972, 7.432097783962978]",20140501,0.0232961809509377
41,"[-12.43275844807948, 7.4141314782702015]",20140501,0.0607681299641651
42,"[-12.3339437668326, 7.378198866912815]",20140501,0.1019268925972318
43,"[-12.208179627045473, 7.360232561241698]",20140501,0.062154047167948
44,"[-12.019533417392697, 7.252434727128357]",20140501,0.0577268167782647
45,"[-11.723089373642267, 7.189552657250459]",20140501,0.063561160439039
46,"[-11.723089373635066, 7.180569504401877]",20140501,0.0741049377882141
47,"[-11.696139915112719, 7.1805695044085365]",20140501,0.0775997806180871
48,"[-11.516476858288623, 7.180569504403723]",20140501,0.1388146999623779
49,"[-11.705123067960347, 7.17158635157053]",20140501,0.0475597611313227
50,"[-11.696139915113449, 7.162603198724094]",20140501,0.0420694433616672
51,"[-11.830887207734873, 7.153620045877145]",20140501,0.0619983616271766
52,"[-11.759021984998498, 7.126670587344687]",20140501,0.0099756273431435
53,"[-11.54342631682305, 7.009889600421488]",20140501,0.0576794824867437
0,"[-12.666320421819876, 9.004149531159928]",20140601,0.0391953036881946
1,"[-13.23225905083299, 8.95923376696415]",20140601,0.0217819382302293
2,"[-12.792084561613684, 8.941267461291122]",20140601,0.0445094178269692
3,"[-13.124461216741897, 8.923301155597281]",20140601,0.0478816825854726
4,"[-13.043612841166503, 8.923301155604603]",20140601,0.0962178536654116
5,"[-13.23225905084012, 8.914318002754365]",20140601,0.0183113771480919
6,"[-13.14242752241716, 8.905334849912931]",20140601,0.1435165489889578
7,"[-13.088528605379402, 8.84245278003203]",20140601,0.0758839329519938
8,"[-12.95378131275941, 8.84245278002366]",20140601,-0.0011382715712093
9,"[-12.935815007084505, 8.842452780012373]",20140601,-0.0148146962996161
10,"[-12.96276446559519, 8.833469627186803]",20140601,0.0135740609052401
11,"[-12.055466028685446, 8.51905927773385]",20140601,0.1327789718227608
12,"[-12.94479815997975, 8.258547845352313]",20140601,0.082664752805012
13,"[-12.055466028691816, 8.240581539665405]",20140601,0.1122055195865212
14,"[-12.944798159973324, 8.159733164099736]",20140601,0.1398353647246769
15,"[-11.23799912014679, 8.132783705572672]",20140601,-0.2199075384708489
16,"[-12.863949784393467, 8.087867941373343]",20140601,0.1132586556930056
17,"[-12.819034020208475, 8.087867941376794]",20140601,0.1066803932978158
18,"[-12.100381792913568, 8.069901635684584]",20140601,0.0865758243359413
19,"[-10.779858325253915, 8.060918482844635]",20140601,0.1817732783762012
20,"[-10.851723548002868, 7.989053260113526]",20140601,0.0711254425597004
21,"[-11.552409469607992, 7.890238578863231]",20140601,0.294781020935061
22,"[-10.995453993464041, 7.890238578863123]",20140601,0.1621975903651285
23,"[-12.468691059386448, 7.8093902033019535]",20140601,0.0577344511361871
24,"[-12.441741600869154, 7.773457591919722]",20140601,0.1078847824595657
25,"[-12.405808989535196, 7.76447443908566]",20140601,0.2177928544012055
26,"[-11.911735583261247, 7.737524980562998]",20140601,0.0572541491111914
27,"[-12.423775295221285, 7.728541827713449]",20140601,0.1256189631395214
28,"[-12.396825836693882, 7.719558674878638]",20140601,0.0801982783232988
29,"[-12.306994308285407, 7.656676604990729]",20140601,0.0655986044263619
30,"[-13.043612841263386, 7.647693452148886]",20140601,-0.0046689466015927
31,"[-12.684286727620973, 7.638710299305395]",20140601,0.1096673293871026
32,"[-12.630387810576774, 7.638710299317635]",20140601,0.142045053677127
33,"[-12.001567111681483, 7.620743993632853]",20140601,0.0803336574152615
34,"[-12.558522587852336, 7.6117608407887]",20140601,0.1351001945613004
35,"[-12.603438352042737, 7.602777687946637]",20140601,0.0772080428313195
36,"[-12.531573129311692, 7.602777687945088]",20140601,0.1446238269623592
37,"[-12.522589976472553, 7.557861923742937]",20140601,0.1517147844416146
38,"[-12.387842683862766, 7.530912465216971]",20140601,0.0081091759238474
39,"[-12.477674212277792, 7.521929312366954]",20140601,0.2005058581882507
40,"[-12.567505740686972, 7.432097783962978]",20140601,0.0616826268012101
41,"[-12.43275844807948, 7.4141314782702015]",20140601,0.0827552686471892
42,"[-12.3339437668326, 7.378198866912815]",20140601,0.1181918506607572
43,"[-12.208179627045473, 7.360232561241698]",20140601,0.0529418985960998
44,"[-12.019533417392697, 7.252434727128357]",20140601,0.1089474090769498
45,"[-11.723089373642267, 7.189552657250459]",20140601,0.0383071638108413
46,"[-11.723089373635066, 7.180569504401877]",20140601,0.0622049017480841
47,"[-11.696139915112719, 7.1805695044085365]",20140601,-0.0405145464516108
48,"[-11.516476858288623, 7.180569504403723]",20140601,-0.0100546448813945
49,"[-11.705123067960347, 7.17158635157053]",20140601,-0.1153768832962178
50,"[-11.696139915113449, 7.162603198724094]",20140601,0.0376416987701546
51,"[-11.830887207734873, 7.153620045877145]",20140601,0.1199439480651727
52,"[-11.759021984998498, 7.126670587344687]",20140601,0.0098253180623443
53,"[-11.54342631682305, 7.009889600421488]",20140601,-0.0112954555591117
0,"[-12.666320421819876, 9.004149531159928]",20140701,0.0809862423622964
1,"[-13.23225905083299, 8.95923376696415]",20140701,0.1143815814073096
2,"[-12.792084561613684, 8.941267461291122]",20140701,0.0743326408141442
3,"[-13.124461216741897, 8.923301155597281]",20140701,0.0623114425792255
4,"[-13.043612841166503, 8.923301155604603]",20140701,0.1200560853595999
5,"[-13.23225905084012, 8.914318002754365]",20140701,0.0695482037279034
6,"[-13.14242752241716, 8.905334849912931]",20140701,0.0671928180649475
7,"[-13.088528605379402, 8.84245278003203]",20140701,0.0467059389826888
8,"[-12.95378131275941, 8.84245278002366]",20140701,0.0884245239630423
9,"[-12.935815007084505, 8.842452780012373]",20140701,0.1045157715132188
10,"[-12.96276446559519, 8.833469627186803]",20140701,0.1239494592162308
11,"[-12.055466028685446, 8.51905927773385]",20140701,0.1397366669057702
12,"[-12.94479815997975, 8.258547845352313]",20140701,0.1308504125743896
13,"[-12.055466028691816, 8.240581539665405]",20140701,0.0805109928499963
14,"[-12.944798159973324, 8.159733164099736]",20140701,0.1732576080273154
15,"[-11.23799912014679, 8.132783705572672]",20140701,0.1732755692645939
16,"[-12.863949784393467, 8.087867941373343]",20140701,0.0542421639020534
17,"[-12.819034020208475, 8.087867941376794]",20140701,0.0990038809257369
18,"[-12.100381792913568, 8.069901635684584]",20140701,0.0997215441311146
19,"[-10.779858325253915, 8.060918482844635]",20140701,0.0822776613007938
20,"[-10.851723548002868, 7.989053260113526]",20140701,0.1339679381814851
21,"[-11.552409469607992, 7.890238578863231]",20140701,0.071592379390781
22,"[-10.995453993464041, 7.890238578863123]",20140701,0.0996758638615135
23,"[-12.468691059386448, 7.8093902033019535]",20140701,0.1119660748045855
24,"[-12.441741600869154, 7.773457591919722]",20140701,0.1215439134919377
25,"[-12.405808989535196, 7.76447443908566]",20140701,0.2097116875006898
26,"[-11.911735583261247, 7.737524980562998]",20140701,0.0981252919455159
27,"[-12.423775295221285, 7.728541827713449]",20140701,0.095809319959366
28,"[-12.396825836693882, 7.719558674878638]",20140701,0.1140164178418157
29,"[-12.306994308285407, 7.656676604990729]",20140701,0.3001313168331342
30,"[-13.043612841263386, 7.647693452148886]",20140701,0.1138585207201209
31,"[-12.684286727620973, 7.638710299305395]",20140701,0.0989144969637858
32,"[-12.630387810576774, 7.638710299317635]",20140701,0.1070767193530196
33,"[-12.001567111681483, 7.620743993632853]",20140701,0.1391762002803112
34,"[-12.558522587852336, 7.6117608407887]",20140701,0.1348518346333002
35,"[-12.603438352042737, 7.602777687946637]",20140701,0.1374676894319097
36,"[-12.531573129311692, 7.602777687945088]",20140701,0.113136870759282
37,"[-12.522589976472553, 7.557861923742937]",20140701,0.1103021577515447
38,"[-12.387842683862766, 7.530912465216971]",20140701,0.170623931160563
39,"[-12.477674212277792, 7.521929312366954]",20140701,0.1398236645994106
40,"[-12.567505740686972, 7.432097783962978]",20140701,0.1046337950983754
41,"[-12.43275844807948, 7.4141314782702015]",20140701,0.1256217393439307
42,"[-12.3339437668326, 7.378198866912815]",20140701,0.1005503075900459
43,"[-12.208179627045473, 7.360232561241698]",20140701,0.0803178665233474
44,"[-12.019533417392697, 7.252434727128357]",20140701,0.1717825935582445
45,"[-11.723089373642267, 7.189552657250459]",20140701,0.1198651784449287
46,"[-11.723089373635066, 7.180569504401877]",20140701,0.1264527153913077
47,"[-11.696139915112719, 7.1805695044085365]",20140701,0.1312478608463631
48,"[-11.516476858288623, 7.180569504403723]",20140701,0.1184752495893446
49,"[-11.705123067960347, 7.17158635157053]",20140701,0.0926297755317002
50,"[-11.696139915113449, 7.162603198724094]",20140701,0.1016295280681677
51,"[-11.830887207734873, 7.153620045877145]",20140701,0.1645745543783833
52,"[-11.759021984998498, 7.126670587344687]",20140701,0.148855563721264
53,"[-11.54342631682305, 7.009889600421488]",20140701,0.1168649478402064
0,"[-12.666320421819876, 9.004149531159928]",20140801,0.1661090739623988
1,"[-13.23225905083299, 8.95923376696415]",20140801,0.4011649469116514
2,"[-12.792084561613684, 8.941267461291122]",20140801,0.254953720477406
3,"[-13.124461216741897, 8.923301155597281]",20140801,0.2273287010557698
4,"[-13.043612841166503, 8.923301155604603]",20140801,0.1741109770995735
5,"[-13.23225905084012, 8.914318002754365]",20140801,0.2377127772367604
6,"[-13.14242752241716, 8.905334849912931]",20140801,0.2461677165302162
7,"[-13.088528605379402, 8.84245278003203]",20140801,0.2163833269401014
8,"[-12.95378131275941, 8.84245278002366]",20140801,0.2410647406067624
